asistencia_pct,nota_media,materias_suspensas,numero_materias_curso,evaluaciones_realizadas,partes_disciplinarios,matricula_activa,oferta_educativa,repetidor_curso_actual,dias_sin_actividad,inasistencias_consecutivas,grado_urbanizacion,distancia_escuela,acceso_internet,nivel_socioeconomico,apoyo_familiar,trabaja,abandono_escolar
78.93,4.41,8,11,3,4,1,1,0,1,1,3,1.0,1,6,0,0,0
100.0,6.42,6,12,2,2,1,2,0,20,7,3,17.21,1,5,1,0,0
89.68,6.2,4,12,2,1,1,4,0,15,6,1,10.05,1,2,1,0,0
85.01,6.28,5,11,1,2,1,2,0,15,1,3,11.81,0,3,0,0,0
74.17,5.34,6,13,1,2,1,1,0,21,13,2,2.28,1,4,1,0,0
59.31,7.93,2,11,2,3,1,3,0,3,12,2,19.25,1,1,1,0,0
32.74,5.7,6,13,1,5,0,3,0,3,9,3,23.89,1,2,1,0,1
82.62,5.66,4,10,4,0,1,4,0,13,14,3,10.37,1,2,1,1,0
60.83,5.31,5,10,3,1,1,2,0,3,4,1,1.0,1,6,1,0,0
75.2,6.69,6,13,1,3,1,3,0,10,1,1,1.0,1,2,1,1,0
50.56,6.74,6,13,3,1,1,2,1,2,1,2,9.35,1,5,1,0,0
0.0,,7,11,0,3,0,2,0,31,18,1,14.77,0,4,1,0,1
72.41,4.78,7,14,1,5,1,1,0,1,1,3,24.39,1,5,0,1,0
65.14,3.24,7,11,4,2,1,1,1,5,12,2,17.05,1,3,1,1,0
85.9,4.74,9,14,1,1,1,1,1,37,9,2,1.0,1,4,1,0,0
43.58,4.93,8,12,2,0,1,4,1,5,1,2,23.21,1,5,1,1,0
80.0,6.73,5,10,1,3,1,1,0,9,3,1,3.33,1,2,1,0,0
54.13,4.47,8,12,1,1,1,2,0,6,1,2,20.74,1,6,1,1,0
28.94,4.29,7,12,1,3,0,1,0,35,12,1,10.97,1,1,1,0,1
65.98,5.3,5,10,3,4,1,3,1,4,1,1,21.26,0,5,1,0,0
82.48,5.6,4,11,4,0,1,2,0,22,6,3,8.84,1,4,0,0,0
89.24,5.82,6,11,4,2,1,4,0,22,4,2,18.01,0,4,1,0,0
58.34,4.67,6,10,4,0,1,4,0,1,1,1,10.52,0,4,1,0,0
45.2,4.95,8,12,2,3,1,1,0,24,8,2,1.0,1,6,0,1,0
87.59,4.89,7,10,1,0,1,2,0,9,11,3,20.18,1,5,1,0,0
85.65,8.19,2,12,3,0,1,2,0,1,1,3,28.43,1,2,1,0,0
58.49,6.6,5,13,1,0,1,3,0,16,3,1,10.37,1,4,1,1,0
9.61,2.93,10,14,2,4,0,2,0,16,23,3,2.06,1,5,1,1,1
41.56,7.68,5,14,3,1,1,4,0,8,25,3,9.37,1,4,1,0,0
72.34,7.37,5,12,3,3,1,3,0,15,1,3,19.18,1,3,1,1,0
74.58,6.19,6,12,1,1,1,2,0,10,11,1,6.26,1,4,0,0,0
61.53,2.3,10,13,1,2,1,1,0,25,1,2,12.51,1,3,0,1,0
62.6,7.53,4,14,1,0,1,4,0,12,4,3,3.72,1,6,0,0,0
78.45,8.99,3,14,4,2,1,3,0,1,4,3,14.31,1,1,1,0,0
61.1,6.02,5,12,3,4,1,2,0,3,2,1,17.58,1,4,1,0,0
63.33,8.21,1,11,2,5,1,3,0,12,9,3,1.85,1,3,1,0,0
59.84,7.2,3,10,3,3,1,4,0,1,4,3,11.24,0,5,1,0,0
75.2,9.63,2,10,4,0,1,1,0,11,1,1,13.85,1,3,1,0,0
92.35,4.16,6,11,3,1,1,3,1,10,4,1,25.73,1,3,1,1,0
28.82,,9,14,0,3,1,3,1,57,1,3,7.71,1,6,1,0,1
76.83,8.34,3,10,1,0,1,3,0,1,9,1,13.9,0,3,0,0,0
50.07,4.34,9,14,3,2,1,2,0,14,6,3,30.04,0,6,0,0,0
14.14,,8,13,0,3,0,2,0,55,27,1,16.72,1,2,1,1,1
100.0,6.5,4,14,3,0,1,3,0,13,3,2,18.05,1,2,1,0,0
85.23,6.1,5,14,1,1,1,4,0,5,2,3,11.34,1,2,1,1,0
93.5,3.73,8,11,3,3,1,4,1,7,3,3,10.19,1,3,1,1,0
54.26,4.8,7,10,2,0,1,3,0,23,17,2,22.08,1,6,1,1,0
61.73,7.84,5,14,3,0,1,4,0,17,1,2,19.31,1,5,1,0,0
72.21,6.73,3,10,1,2,1,2,0,1,2,3,17.84,0,2,1,1,0
99.65,5.66,4,11,1,0,1,4,1,1,18,3,1.0,0,4,1,0,0
39.16,3.77,8,12,2,4,1,4,1,19,4,3,11.88,1,5,0,1,0
53.21,5.87,5,14,1,0,1,1,0,13,13,2,13.99,1,6,1,0,0
21.55,,7,14,0,2,0,4,1,41,37,3,18.8,1,4,1,0,1
77.89,4.54,7,10,3,1,1,2,0,1,8,1,15.48,0,6,0,0,0
72.69,4.87,6,11,3,0,1,2,0,3,6,1,18.79,1,2,1,0,0
54.77,3.91,9,14,1,0,1,1,0,16,9,2,23.94,1,5,1,0,0
57.28,6.88,3,11,2,1,1,3,0,5,9,3,6.02,0,3,1,1,0
83.34,5.63,8,14,2,0,1,3,1,27,13,2,3.7,1,6,1,0,0
2.84,3.28,9,11,1,3,0,4,1,42,35,2,22.52,1,6,0,0,1
65.03,9.49,2,11,3,8,1,2,0,6,8,2,18.07,1,1,1,0,0
57.25,4.82,9,14,1,5,1,4,0,15,13,3,14.3,1,6,0,0,0
57.47,5.56,6,12,2,0,1,2,1,16,9,3,6.42,1,6,0,0,0
55.5,7.19,5,11,1,5,1,2,0,14,12,3,11.94,1,5,1,0,0
80.03,6.54,4,12,4,3,1,2,1,1,2,2,9.06,1,2,1,0,0
70.93,7.04,4,13,4,3,1,1,0,1,3,1,17.01,1,3,1,1,0
17.75,5.55,6,14,2,6,0,4,0,33,29,2,16.92,1,6,1,0,1
64.11,4.98,7,12,4,0,1,4,0,1,14,2,18.93,0,2,1,1,0
56.12,6.53,3,11,3,0,1,2,1,20,10,1,24.12,1,5,1,0,0
67.92,3.04,10,13,1,2,1,4,0,6,7,2,1.71,1,6,1,1,0
41.71,4.56,7,11,2,5,1,1,1,1,14,3,6.64,1,5,1,0,0
36.39,3.27,8,12,1,2,1,4,1,1,15,3,13.6,1,5,1,0,0
4.53,1.96,10,14,2,2,0,3,0,60,32,2,7.87,1,5,0,1,1
65.9,6.02,6,11,4,1,1,1,1,1,1,1,12.33,1,5,1,0,0
48.62,5.84,7,13,1,4,1,2,0,7,1,3,1.0,1,1,0,1,0
56.06,5.37,6,10,3,0,1,4,1,1,1,1,2.78,1,4,1,0,0
1.94,3.42,8,11,1,6,0,2,0,45,19,1,6.53,1,6,1,0,1
75.93,4.55,7,14,1,3,1,4,0,26,16,3,20.11,1,1,1,0,0
54.78,4.82,8,12,3,0,1,4,0,18,18,3,22.18,1,5,1,0,0
76.07,7.09,4,11,4,0,1,4,0,15,8,2,22.47,1,5,1,0,0
34.54,2.2,9,11,1,5,0,1,0,7,5,1,17.72,1,6,1,0,1
79.07,7.35,5,13,2,0,1,1,0,21,3,1,11.76,1,1,1,0,0
77.38,6.3,5,14,1,3,1,4,0,12,3,2,7.63,1,3,1,0,0
55.9,4.56,7,13,4,3,1,2,0,27,17,3,6.97,0,2,1,0,0
0.95,,7,12,0,1,0,2,0,34,33,1,5.09,1,6,0,1,1
3.26,,10,14,0,3,0,3,0,16,17,2,18.82,1,5,1,0,1
100.0,7.25,3,14,4,2,1,1,0,4,7,3,12.76,1,2,1,0,0
71.14,6.6,5,13,3,3,1,4,0,14,1,1,4.37,1,5,0,0,0
80.57,8.11,2,10,4,6,1,1,0,16,4,2,4.14,1,1,1,0,0
59.28,6.15,4,12,1,4,1,3,0,13,11,1,1.0,1,3,1,0,0
90.39,9.49,2,11,3,0,1,3,0,3,19,1,6.5,1,3,1,0,0
29.89,4.54,6,11,1,2,0,2,0,28,5,3,11.86,1,6,1,0,1
61.65,3.82,8,14,1,3,1,4,0,5,17,2,9.21,0,4,1,1,0
63.8,6.16,6,14,2,3,1,4,0,17,8,1,8.69,1,4,0,0,0
60.82,9.92,2,13,3,4,1,2,1,1,1,2,1.0,0,1,1,0,0
5.16,,8,14,0,5,0,3,0,41,38,1,9.45,1,2,1,0,1
78.12,3.17,9,12,3,1,1,3,0,13,6,2,3.49,1,4,1,0,0
72.63,5.03,7,14,2,3,1,4,1,39,8,1,16.83,1,3,1,0,0
66.3,2.8,10,14,2,2,1,3,0,16,22,2,2.74,1,4,0,1,0
88.33,6.06,5,12,2,3,1,1,0,1,2,2,21.18,1,1,1,0,0
61.31,4.61,7,13,1,1,1,3,0,10,1,3,8.92,1,3,1,0,0
51.4,4.65,8,12,3,4,0,4,1,14,1,3,32.88,1,3,1,0,1
46.21,6.08,7,13,3,0,1,4,1,1,20,1,17.35,0,2,1,0,0
32.46,5.89,5,12,4,3,1,4,0,10,8,2,12.86,1,5,1,0,0
50.12,5.09,5,11,1,0,1,4,0,12,1,1,18.51,1,6,1,1,0
84.88,4.33,6,10,1,1,1,2,0,7,6,1,11.5,1,5,1,0,0
100.0,8.0,4,11,2,2,1,2,0,1,17,1,29.59,1,6,1,0,0
65.58,7.14,5,14,3,4,1,2,0,13,5,3,5.74,1,5,0,0,0
60.21,6.4,5,12,3,4,1,2,0,7,1,1,7.43,1,4,1,0,0
79.36,3.13,9,12,3,0,1,1,0,10,12,3,14.11,1,2,1,0,0
43.0,7.43,4,10,2,0,0,3,0,5,1,1,1.0,1,3,1,0,1
70.63,3.19,8,11,4,3,1,1,0,8,1,2,24.75,1,4,1,0,0
89.77,6.49,5,14,3,3,1,4,0,1,4,1,18.68,1,3,1,0,0
58.99,7.68,3,11,4,3,1,1,1,10,9,1,19.89,1,3,1,0,0
65.26,4.41,5,10,4,4,1,1,0,24,9,1,18.98,1,6,1,1,0
61.35,5.99,5,10,4,2,1,1,0,5,8,1,15.11,1,3,0,0,0
97.5,7.11,2,10,4,0,1,2,0,20,7,2,15.98,1,3,1,1,0
100.0,5.52,6,13,2,0,1,3,0,7,1,2,4.15,1,1,1,0,0
74.44,7.85,3,11,3,0,1,1,0,1,6,3,27.19,1,4,1,0,0
77.66,6.78,4,13,1,0,1,1,1,20,1,1,20.9,1,3,1,0,0
82.58,5.16,6,13,2,3,1,3,0,15,1,3,2.52,1,2,1,0,0
78.95,3.85,9,12,2,3,1,3,0,1,12,2,18.26,1,4,1,1,0
59.55,4.69,8,13,4,0,1,3,1,15,8,3,1.0,1,1,1,0,0
67.24,4.3,7,10,2,3,1,2,1,1,6,2,8.98,1,3,1,1,0
75.06,6.97,5,10,2,2,1,3,0,17,8,3,1.0,1,4,1,0,0
83.35,6.13,5,14,4,1,1,3,0,16,1,2,10.66,1,5,1,0,0
77.01,3.73,6,10,2,3,1,1,0,24,14,2,25.29,1,2,1,1,0
67.8,7.04,3,10,3,2,1,2,1,20,22,3,22.45,1,5,1,0,0
72.17,7.85,3,10,4,0,1,4,1,10,3,2,27.32,0,1,1,0,0
77.5,2.35,10,11,1,3,1,1,1,1,8,1,20.85,1,3,1,0,0
55.11,4.94,9,14,2,0,1,4,0,11,21,3,26.82,1,6,1,1,0
100.0,8.51,3,11,2,0,1,4,0,10,14,3,7.15,1,1,1,0,0
88.46,4.18,7,12,3,5,1,4,1,26,10,3,6.69,1,3,1,0,0
66.97,7.78,3,12,3,2,1,4,0,13,18,2,16.63,1,6,1,0,0
70.65,5.06,5,12,1,2,1,2,1,15,1,2,1.0,1,3,1,0,0
77.79,8.86,1,10,2,1,1,4,0,7,20,2,10.49,1,5,1,0,0
78.89,5.36,7,14,1,0,1,2,0,5,7,3,18.23,1,3,1,0,0
81.44,5.55,8,14,1,2,1,3,0,1,13,1,20.2,0,6,1,0,0
71.5,5.41,5,13,4,1,1,2,0,14,1,3,4.53,1,3,1,1,0
69.35,5.27,7,12,1,1,1,2,0,1,2,2,9.59,1,3,1,1,0
71.07,4.73,6,11,1,0,1,3,0,14,12,2,1.58,1,4,1,1,0
72.69,4.56,9,13,1,1,1,4,0,6,1,3,13.81,1,3,1,0,0
78.93,4.11,6,11,2,1,1,3,1,4,2,2,3.52,1,2,1,0,0
80.6,6.15,5,12,2,2,1,1,0,1,3,2,38.93,1,3,1,1,0
73.25,2.64,8,11,1,1,1,3,0,1,5,1,3.67,1,4,0,0,0
85.73,4.75,6,10,3,5,1,1,0,4,5,2,8.79,0,2,1,1,0
81.49,5.25,7,14,3,2,1,2,1,18,9,3,1.0,1,5,1,1,0
65.82,3.39,7,12,1,1,1,3,1,18,5,1,29.04,1,2,1,0,0
82.7,5.15,4,10,3,0,1,3,0,9,13,3,2.76,1,6,1,1,0
100.0,6.05,4,11,1,5,1,4,0,7,4,3,28.26,0,4,1,0,0
40.28,2.43,8,10,2,4,0,3,1,8,8,2,1.0,1,4,1,1,1
75.25,5.24,6,13,3,0,1,3,0,1,1,1,6.61,1,6,1,0,0
63.78,6.83,4,13,2,4,1,2,0,18,1,2,6.87,1,6,1,0,0
14.23,2.23,10,12,0,2,0,4,0,40,42,1,16.84,1,2,1,0,1
47.47,5.24,6,11,1,0,1,2,0,16,9,3,3.13,1,6,1,1,0
68.02,5.99,4,11,3,0,1,1,0,22,1,1,6.15,1,6,0,0,0
79.53,5.5,6,11,2,2,1,1,0,1,1,2,10.13,1,2,1,0,0
18.43,3.19,9,13,1,2,1,2,0,27,16,1,7.0,1,6,0,1,0
60.11,5.87,4,11,2,2,1,2,0,23,2,2,1.0,0,2,0,0,0
91.52,10.0,2,14,1,0,1,4,0,12,10,3,29.25,1,4,1,0,0
67.69,5.86,5,14,1,0,1,4,0,12,5,2,15.3,1,6,1,0,0
39.24,1.8,10,14,1,2,1,2,1,17,2,2,24.57,1,6,1,0,0
71.97,7.64,3,14,1,3,1,4,0,13,1,3,30.49,1,3,1,0,0
61.37,7.64,4,13,2,0,1,3,0,16,6,2,19.45,0,6,1,1,0
65.08,5.68,7,12,3,1,1,2,0,9,6,3,14.15,0,1,0,0,0
85.67,4.82,9,14,4,0,1,2,1,19,12,2,21.55,1,6,1,0,0
75.14,4.36,6,11,2,0,1,1,1,24,1,2,8.08,1,2,1,1,0
94.95,6.21,5,10,2,2,1,3,0,5,11,1,1.0,1,2,1,0,0
81.28,4.05,10,14,2,4,1,4,0,1,4,2,19.77,0,2,1,0,0
69.0,8.12,1,10,2,3,1,2,1,25,1,1,9.63,1,5,1,0,0
87.03,4.59,5,10,3,0,1,1,1,1,1,2,1.43,1,3,1,0,0
25.35,2.64,9,11,2,3,0,1,1,47,8,1,14.7,1,5,1,0,1
31.32,6.28,5,12,1,5,1,1,0,9,1,3,13.06,1,5,0,0,0
98.96,6.8,6,14,1,2,1,1,0,1,10,2,24.72,1,1,1,0,0
90.99,5.06,8,14,3,1,1,3,0,12,1,1,12.93,1,3,1,0,0
55.05,7.4,3,12,2,2,1,1,0,34,18,1,9.88,1,5,1,0,0
45.72,2.64,8,10,4,2,1,3,0,10,8,3,10.45,1,4,0,1,0
51.38,9.33,2,12,3,3,1,3,0,1,2,1,1.0,1,1,1,0,0
87.29,5.79,6,12,2,1,1,4,0,1,14,2,25.26,0,2,1,0,0
52.69,8.06,3,13,3,0,1,1,0,1,1,3,1.0,0,5,1,0,0
65.23,5.81,5,12,3,1,1,2,0,15,15,2,23.54,1,6,1,0,0
43.95,7.17,5,11,4,0,1,1,0,6,7,2,12.34,1,5,1,0,0
34.68,2.23,10,13,3,4,1,3,0,3,9,1,16.47,1,2,1,1,0
62.86,4.99,7,14,4,3,1,2,0,11,1,2,13.57,1,1,0,0,0
16.2,,9,13,0,1,0,1,0,43,25,2,23.59,1,1,1,0,1
19.96,2.44,9,10,1,3,0,2,0,32,41,2,9.11,1,1,1,0,1
68.24,5.67,5,11,2,2,1,1,0,27,1,1,1.0,1,3,1,0,0
11.06,3.56,7,11,2,1,0,3,0,32,22,3,1.0,1,3,1,1,1
76.82,6.04,5,13,1,3,1,1,0,27,6,2,1.0,0,1,1,1,0
100.0,5.4,6,12,3,5,1,2,0,12,19,3,19.75,1,4,1,0,0
60.3,6.3,5,10,2,2,1,4,0,12,4,1,1.0,1,5,0,1,0
63.24,6.42,6,14,2,4,1,3,0,8,8,2,1.0,1,2,1,0,0
70.15,5.16,5,10,1,2,1,1,0,1,12,2,3.36,1,4,0,0,0
91.19,6.31,6,13,1,3,1,1,0,20,10,2,4.93,1,5,1,0,0
82.83,4.41,7,14,2,2,1,4,1,26,14,2,1.0,1,2,1,0,0
80.59,4.76,9,14,3,1,1,2,0,14,1,1,8.99,0,5,1,0,0
43.86,5.21,7,12,4,0,1,1,1,13,8,2,22.49,1,5,1,0,0
96.83,6.44,6,13,3,1,1,1,0,5,1,1,10.61,1,4,1,1,0
81.09,5.61,7,13,2,1,1,3,1,1,16,2,11.11,1,2,1,0,0
51.44,4.56,9,13,3,2,1,3,0,1,17,1,21.52,1,6,0,1,0
52.68,6.57,4,14,3,0,1,1,0,14,3,3,11.01,1,1,0,0,0
62.96,4.64,8,12,4,0,1,4,0,14,9,2,10.89,1,4,1,1,0
66.55,2.14,10,13,3,1,1,3,0,18,3,3,1.61,1,4,1,0,0
37.53,5.49,4,11,4,4,1,4,1,1,6,2,5.93,0,6,1,0,0
86.84,4.77,7,13,4,0,1,2,0,5,1,1,8.1,1,4,1,0,0
72.37,4.08,10,14,4,3,1,3,1,9,2,1,1.0,1,3,1,0,0
28.64,,8,14,0,4,0,1,0,18,1,3,6.99,1,6,1,0,1
84.63,6.28,5,14,3,0,1,3,1,15,13,3,8.69,0,1,1,0,0
68.3,7.84,3,12,3,3,1,2,0,23,1,1,30.3,1,4,1,0,0
53.85,4.37,7,14,4,0,1,1,0,17,24,3,1.0,1,6,0,0,0
27.69,5.16,5,12,1,5,0,3,0,18,3,2,16.25,1,5,1,0,1
65.33,3.68,7,11,3,0,1,2,1,22,1,2,20.3,1,4,1,1,0
65.51,2.73,10,13,2,5,1,4,0,14,15,1,27.23,0,5,0,1,0
83.03,4.91,5,10,3,0,1,2,0,27,1,2,19.21,1,1,1,1,0
64.25,7.54,4,13,4,2,1,2,0,17,16,3,2.12,1,4,1,0,0
49.3,5.44,6,10,1,1,1,3,1,22,12,2,1.0,1,5,1,0,0
63.94,6.78,6,13,4,4,1,2,0,29,1,3,1.0,1,3,1,0,0
82.77,10.0,0,10,1,0,1,1,0,19,6,2,22.59,0,3,1,0,0
67.41,4.4,7,10,1,2,1,1,1,17,9,1,1.0,1,2,1,0,0
14.05,4.89,6,11,2,4,0,1,0,30,23,3,13.48,1,6,0,0,1
66.78,8.65,2,12,4,1,1,2,0,2,15,1,12.46,1,3,1,0,0
44.43,7.21,3,13,2,0,1,4,1,21,11,1,8.22,1,3,0,0,0
73.47,4.19,9,13,1,3,1,3,1,16,4,1,19.21,1,2,1,0,0
56.26,5.7,4,10,2,2,1,4,1,23,15,2,17.54,1,4,1,0,0
67.07,7.81,3,13,4,0,1,1,0,10,1,3,27.03,1,4,1,0,0
67.05,6.07,6,12,3,4,1,3,0,7,1,2,1.0,1,5,1,0,0
99.15,4.89,7,13,1,5,1,2,0,13,1,1,2.54,1,3,1,0,0
62.7,5.09,6,13,3,2,1,4,0,21,8,3,1.74,1,1,1,0,0
66.51,4.04,10,14,1,5,1,3,1,20,10,2,12.0,1,4,0,1,0
50.27,3.78,7,10,3,1,1,1,0,14,22,1,16.16,1,1,0,0,0
79.19,9.98,0,10,2,2,1,2,0,1,14,2,2.96,1,2,1,0,0
56.77,7.21,5,11,1,1,1,1,0,12,14,2,6.11,1,2,1,0,0
41.62,1.98,10,13,1,5,1,2,1,18,13,1,17.74,1,1,0,0,0
88.99,5.08,8,14,1,3,1,2,0,1,1,2,29.96,1,3,0,0,0
90.59,8.35,2,11,3,0,1,2,0,7,1,3,28.28,1,1,1,0,0
49.73,4.49,6,11,4,0,1,4,1,25,11,1,8.59,1,6,1,1,0
68.42,4.45,6,11,4,2,1,2,1,10,1,3,1.0,0,4,1,1,0
70.87,3.17,10,13,2,0,1,1,0,1,1,3,1.0,1,5,1,1,0
61.36,6.77,5,14,1,2,1,2,0,29,1,2,13.31,1,5,1,0,0
70.84,9.21,1,13,4,0,1,2,0,1,17,3,1.76,1,6,1,0,0
2.8,,10,10,0,2,0,2,1,41,34,1,33.65,1,5,1,0,1
87.86,7.16,5,11,4,0,1,3,1,12,14,1,3.84,1,3,1,0,0
73.17,3.33,7,10,2,0,1,4,0,18,7,1,11.26,1,4,1,1,0
68.87,6.26,6,11,4,4,1,3,1,29,1,2,34.71,1,2,1,0,0
63.93,5.79,5,13,4,1,1,3,1,14,10,1,16.36,1,4,1,0,0
42.02,6.17,4,10,2,6,1,4,0,16,7,1,5.25,1,2,1,0,0
73.95,5.67,6,12,2,1,1,2,0,29,1,3,20.41,1,2,1,0,0
28.12,3.59,7,10,2,5,0,4,0,39,1,3,16.26,1,4,1,0,1
70.27,6.08,4,11,4,4,1,3,0,1,14,2,16.44,1,6,1,1,0
88.52,6.48,5,13,1,1,1,2,0,14,16,3,34.72,1,4,1,1,0
85.34,4.57,9,13,1,2,1,3,0,15,1,3,13.46,1,6,1,0,0
58.79,6.34,6,14,1,0,1,1,0,11,18,3,10.88,1,2,0,0,0
4.93,3.78,8,11,1,1,0,2,0,22,23,1,10.72,1,5,1,0,1
0.59,,10,12,0,8,0,3,0,38,38,1,8.24,0,5,1,1,1
72.28,9.35,2,13,3,2,1,3,0,1,19,3,22.24,1,6,1,0,0
27.63,,8,11,0,3,0,1,0,18,2,1,7.45,0,4,1,0,1
56.72,5.38,6,12,1,0,1,2,0,9,5,2,4.83,1,6,0,0,0
60.73,8.23,4,13,3,4,1,3,0,19,1,3,8.98,1,2,1,0,0
40.95,4.98,8,12,4,0,1,2,0,6,5,2,27.3,1,4,1,0,0
77.97,4.81,7,12,2,1,1,4,0,1,1,1,16.96,1,1,0,0,0
53.97,6.72,3,11,2,1,1,1,1,15,21,1,10.17,1,6,1,0,0
11.65,4.57,6,11,1,6,0,2,0,37,21,3,6.98,1,6,1,0,1
59.41,7.25,3,11,3,0,1,3,0,13,5,3,24.21,1,4,1,0,0
46.85,5.95,7,14,2,2,1,4,0,27,1,2,4.04,0,5,0,0,0
86.37,7.25,5,13,1,0,1,2,0,22,1,2,2.34,1,3,1,0,0
100.0,6.2,3,10,2,6,1,4,0,4,1,3,1.0,1,3,1,0,0
46.23,5.34,6,12,1,0,1,2,1,24,20,3,32.96,1,5,1,0,0
100.0,6.43,5,11,1,1,1,4,0,16,1,3,15.31,1,4,1,0,0
34.77,5.36,7,11,4,3,0,2,0,18,1,1,18.87,0,4,0,0,1
94.0,5.7,4,10,4,0,1,4,0,1,5,3,15.47,0,5,1,0,0
100.0,7.46,3,11,2,2,1,3,0,1,5,3,10.87,1,2,1,0,0
52.51,3.22,7,11,4,4,1,1,0,12,1,1,21.58,1,6,1,0,0
80.77,6.84,4,11,4,3,1,2,0,12,14,1,9.03,1,3,1,0,0
91.68,4.59,8,14,4,2,1,3,0,13,7,3,3.68,1,5,1,0,0
70.43,9.69,2,11,3,4,1,1,0,1,1,1,31.2,1,1,1,0,0
53.66,4.66,6,10,3,0,1,3,0,10,1,3,24.4,1,4,1,1,0
48.06,8.16,3,14,2,0,1,3,1,20,10,3,24.59,1,5,1,1,0
97.2,7.0,3,10,2,1,1,3,0,1,14,2,3.76,1,3,1,0,0
61.21,7.67,4,11,2,0,1,1,0,30,6,2,4.2,1,5,1,0,0
74.23,4.35,7,11,3,2,1,3,1,1,2,1,10.21,1,3,0,0,0
75.94,4.02,7,12,2,1,1,2,1,16,11,1,23.95,1,2,1,0,0
38.42,1.53,8,10,4,3,0,1,0,1,8,3,30.98,1,4,1,0,1
39.78,0.39,9,10,1,2,1,2,1,1,12,1,17.96,1,6,1,1,0
44.49,5.33,5,12,3,2,1,2,1,7,11,3,8.61,1,5,1,1,0
75.55,4.75,7,11,3,1,1,1,1,8,9,3,2.1,1,2,1,0,0
71.47,6.89,6,13,2,2,1,1,0,1,1,1,19.83,1,5,1,0,0
73.53,7.17,3,13,1,0,1,2,0,14,10,2,13.49,1,3,1,0,0
85.46,6.74,4,12,4,6,1,3,0,10,1,3,8.4,1,1,1,0,0
14.08,6.29,4,11,1,4,0,1,0,30,33,2,19.31,1,2,1,0,1
72.86,7.24,3,11,1,3,1,3,0,8,8,1,1.0,1,5,1,1,0
84.3,6.61,6,12,4,1,1,3,0,9,6,3,23.92,1,6,1,0,0
3.74,3.57,6,10,1,7,0,4,0,24,16,2,18.03,0,5,0,0,1
59.24,7.61,3,11,1,1,1,3,0,34,8,1,17.33,1,4,1,1,0
92.59,7.81,3,11,4,1,1,4,0,22,14,2,6.28,1,4,1,0,0
84.99,8.1,2,10,4,4,1,4,0,19,4,2,2.84,1,1,1,0,0
59.45,4.91,7,13,2,4,1,2,0,8,8,2,16.24,1,3,1,1,0
64.59,6.12,7,13,4,0,1,2,0,1,1,3,22.13,1,6,1,1,0
77.63,6.23,3,10,3,1,1,1,0,42,24,1,21.96,1,3,1,0,0
100.0,5.57,5,10,4,3,1,3,0,1,1,2,16.97,0,3,1,0,0
78.05,5.99,4,12,1,0,1,3,1,1,1,1,1.0,1,1,1,1,0
70.18,4.61,7,10,3,1,1,4,0,17,5,3,8.29,1,4,0,0,0
59.78,6.98,4,11,1,2,1,4,0,2,10,3,2.05,1,4,1,0,0
69.28,7.84,4,10,4,0,1,2,0,1,7,2,6.14,0,2,1,1,0
72.94,4.26,9,14,1,0,1,3,0,22,2,1,13.03,1,1,0,0,0
100.0,6.98,5,13,3,1,1,3,0,12,5,1,3.87,1,3,1,0,0
92.35,5.04,7,14,2,4,1,2,0,12,6,3,18.65,1,1,1,0,0
0.0,2.13,9,10,2,2,0,3,0,59,25,2,1.0,1,5,0,0,1
77.07,2.39,9,11,1,1,1,3,1,1,1,2,10.5,1,3,1,0,0
75.1,7.2,4,11,1,0,1,4,0,1,1,2,15.16,1,2,1,0,0
66.72,7.38,4,12,1,1,1,2,0,11,16,3,14.57,1,2,1,0,0
76.39,6.25,6,14,3,2,1,1,0,10,3,2,2.07,1,1,1,0,0
64.76,4.67,7,10,2,2,1,1,0,1,1,3,3.07,1,2,1,0,0
87.7,7.48,3,14,2,3,1,3,0,10,1,2,2.06,1,1,1,0,0
86.3,4.6,5,10,2,0,1,2,0,1,6,2,8.17,0,2,1,0,0
78.14,5.9,6,14,3,2,1,4,0,6,1,3,11.55,1,1,1,0,0
82.74,4.74,7,10,3,2,1,1,0,3,15,3,23.82,1,3,1,0,0
67.21,6.85,5,12,4,0,1,3,0,7,1,3,2.3,1,5,0,0,0
74.04,5.05,5,12,3,1,1,2,0,22,9,2,5.86,0,4,1,0,0
61.35,8.91,2,10,4,3,1,1,0,19,1,2,22.91,1,6,1,0,0
73.06,5.71,7,12,2,2,1,1,0,8,1,2,24.96,1,1,1,0,0
63.39,4.41,9,13,2,3,1,2,0,6,4,1,4.76,1,1,1,0,0
69.07,6.49,6,14,2,1,1,4,0,5,1,2,8.28,1,5,1,0,0
61.07,5.91,4,11,3,3,1,4,0,13,19,2,1.0,1,3,1,1,0
70.37,4.19,6,10,2,4,1,2,0,1,1,2,21.5,1,1,0,0,0
73.65,5.95,6,11,3,2,1,1,1,1,4,1,1.0,1,1,1,0,0
66.65,3.21,7,11,2,1,1,3,0,9,10,2,13.43,1,1,1,0,0
92.74,5.3,6,13,2,0,1,4,0,16,10,1,8.07,1,3,1,0,0
79.02,6.34,3,10,4,2,1,4,0,23,11,1,6.44,1,5,1,1,0
78.05,8.92,1,10,3,1,1,1,0,26,1,1,25.25,1,4,1,0,0
38.9,1.18,9,10,1,6,1,3,0,15,1,2,22.09,0,5,0,0,0
57.33,5.37,6,12,4,3,1,2,1,1,5,1,21.5,1,2,1,0,0
