asistencia_pct,nota_media,materias_suspensas,numero_materias_curso,evaluaciones_realizadas,partes_disciplinarios,matricula_activa,oferta_educativa,repetidor_curso_actual,dias_sin_actividad,inasistencias_consecutivas,grado_urbanizacion,distancia_escuela,acceso_internet,nivel_socioeconomico,apoyo_familiar,trabaja,abandono_escolar
76.74,5.99,5,13,4,0,1,3,0,10,1,1,21.74,1,1,1,0,0
76.48,6.63,3,11,1,0,1,2,0,2,21,1,20.57,1,6,1,0,0
75.97,6.18,5,13,4,1,1,1,1,13,2,1,17.56,1,2,1,0,0
51.43,5.35,7,14,3,0,1,1,0,5,19,1,7.52,1,3,1,0,0
53.78,6.7,4,11,2,1,1,1,0,1,4,1,10.55,1,6,1,0,0
72.65,4.84,6,11,1,1,1,1,0,20,4,1,17.79,1,3,1,1,0
89.18,5.81,5,13,2,0,1,1,0,3,6,1,12.2,1,4,0,0,0
58.01,5.92,5,10,1,2,1,3,0,1,8,2,11.82,1,2,1,0,0
65.35,8.59,2,12,1,0,1,3,0,9,1,3,10.04,1,4,1,0,0
56.37,5.72,5,11,1,3,1,2,0,15,3,3,12.29,1,6,1,0,0
24.75,,6,13,0,5,0,4,0,27,17,3,8.81,1,4,1,1,1
89.4,4.06,6,11,3,5,1,3,0,9,7,3,10.36,1,3,1,0,0
78.46,3.35,10,13,1,2,1,2,0,1,8,2,8.44,1,1,0,0,0
80.44,5.47,5,10,3,2,1,1,0,16,1,2,32.98,1,4,1,0,0
77.93,9.41,0,10,3,0,1,3,0,15,5,1,12.95,1,4,1,0,0
55.62,6.71,3,12,1,1,1,2,0,1,8,2,10.94,1,2,1,0,0
100.0,3.73,9,13,4,2,1,1,1,7,10,2,9.62,1,6,1,1,0
2.84,3.91,7,11,1,2,0,3,0,47,31,2,8.39,1,5,1,1,1
100.0,8.66,3,11,1,2,1,4,0,7,14,3,3.58,1,4,1,0,0
43.47,6.76,4,13,4,0,1,1,0,16,1,2,9.35,1,4,1,0,0
58.51,6.1,7,14,2,0,1,3,1,12,1,1,1.0,1,3,0,0,0
70.36,8.54,1,10,4,1,1,1,0,10,7,2,10.8,1,5,1,0,0
63.45,5.87,4,10,3,0,1,1,0,18,7,3,26.44,1,4,1,0,0
43.58,3.71,9,12,2,0,1,3,1,4,8,3,1.0,1,6,1,0,0
25.81,2.01,9,10,2,1,0,2,1,23,29,1,6.35,1,1,1,0,1
73.65,4.03,7,13,4,0,1,2,1,5,10,3,1.0,0,3,1,0,0
46.65,5.55,4,11,1,4,1,2,0,4,3,1,24.28,1,2,1,0,0
66.98,4.8,8,12,4,0,1,3,0,1,1,2,5.02,1,1,1,1,0
58.2,5.61,6,10,4,2,1,4,0,6,1,1,2.89,1,3,0,0,0
89.07,6.07,7,13,2,0,1,4,1,1,1,2,15.21,1,3,1,0,0
13.94,0.05,9,10,2,2,1,3,1,54,33,3,28.72,1,6,0,0,0
48.94,4.77,6,13,3,1,1,4,0,1,1,2,19.15,1,6,0,0,0
0.0,,10,14,0,7,0,4,0,32,27,1,1.0,1,6,1,1,1
80.22,5.59,5,12,4,0,1,2,0,10,14,1,10.48,1,6,1,1,0
85.9,5.24,7,14,1,0,1,1,1,1,2,1,28.71,1,1,1,0,0
56.48,7.39,4,10,3,2,1,4,1,15,5,2,9.65,1,2,1,0,0
58.6,7.47,2,11,3,0,1,2,0,17,1,2,24.52,1,6,1,0,0
66.42,3.07,7,11,1,0,1,2,0,16,6,1,18.72,1,6,1,1,0
74.5,5.05,5,11,4,0,1,4,0,21,9,3,13.03,1,6,1,0,0
45.29,8.34,3,10,4,0,1,1,0,26,9,1,24.45,1,4,1,0,0
100.0,5.7,5,11,1,0,1,3,0,1,12,2,16.93,1,3,1,1,0
62.5,1.8,10,14,2,0,1,3,1,3,15,2,13.37,1,5,0,0,0
80.38,7.3,3,10,1,3,1,4,0,2,12,2,10.77,0,3,1,0,0
81.04,4.48,7,11,1,6,1,1,0,5,22,3,12.35,1,3,1,1,0
59.37,7.78,4,14,1,4,1,2,0,23,7,2,15.38,0,4,1,0,0
61.12,6.53,3,11,3,0,1,1,1,19,6,1,16.47,1,4,1,0,0
50.42,5.66,7,14,1,2,1,1,0,26,10,2,2.02,1,6,0,0,0
100.0,8.89,2,14,1,0,1,3,0,29,9,1,4.03,1,4,1,0,0
72.61,6.51,5,10,1,2,1,2,0,14,2,1,2.02,1,4,1,1,0
61.78,6.43,4,12,2,0,1,4,1,18,7,2,16.68,1,6,1,1,0
34.45,1.09,10,11,3,3,1,3,0,1,1,3,9.86,1,6,0,1,0
84.56,8.21,2,10,1,0,1,4,0,6,1,3,11.41,1,5,1,0,0
3.7,3.22,7,11,2,3,0,2,0,33,33,1,33.79,1,5,0,1,1
27.92,4.87,8,12,1,6,0,3,0,24,13,1,36.92,1,4,1,0,1
75.87,8.11,2,11,1,0,1,4,0,6,6,1,1.0,1,4,1,0,0
71.19,7.25,5,12,3,0,1,2,0,1,2,1,1.0,1,1,1,0,0
73.04,7.73,4,10,1,3,1,4,0,18,1,3,21.54,1,6,1,0,0
35.28,4.66,6,11,3,5,0,2,0,32,3,1,12.02,1,6,1,0,1
94.99,8.57,3,12,3,4,1,4,0,1,1,1,8.37,0,5,1,0,0
72.82,5.41,5,10,1,4,1,3,0,13,18,2,38.42,1,5,0,0,0
80.97,5.15,6,14,4,6,1,4,0,10,11,1,13.8,1,3,1,1,0
65.91,6.8,4,12,2,1,1,3,1,1,14,2,17.76,0,4,1,0,0
49.37,8.26,3,11,1,0,1,4,0,11,9,3,1.0,1,1,1,1,0
46.57,6.82,5,12,1,2,1,1,0,1,16,3,24.21,0,3,0,1,0
72.01,5.03,7,14,3,0,1,4,1,9,3,1,14.64,1,2,1,0,0
71.39,5.46,6,12,4,0,1,3,0,17,6,3,12.72,1,3,1,1,0
91.07,6.85,5,12,2,0,1,3,0,1,6,1,6.12,1,1,1,0,0
75.46,5.16,4,10,1,4,1,4,0,1,8,3,35.38,1,6,1,0,0
59.09,8.06,3,12,4,0,1,2,0,15,1,3,16.81,1,5,1,0,0
58.91,6.93,5,10,3,0,1,2,0,7,1,2,17.52,1,4,1,1,0
74.84,5.36,6,14,4,2,1,4,0,8,7,2,27.3,1,3,1,0,0
56.33,4.08,9,14,2,0,1,3,0,21,17,2,15.02,1,4,0,0,0
41.79,3.1,8,11,2,0,1,1,1,28,6,1,22.9,1,6,0,0,0
59.43,4.57,7,13,1,1,1,2,0,10,13,1,11.83,1,2,0,0,0
78.25,5.4,5,12,2,1,1,3,0,15,4,2,1.0,1,4,0,0,0
83.86,5.34,8,13,4,0,1,4,0,28,1,3,19.25,1,3,1,0,0
78.73,6.64,3,11,1,0,1,3,0,8,1,3,13.43,1,5,1,0,0
93.07,8.87,2,12,2,0,1,3,0,1,1,1,23.36,1,1,1,0,0
65.69,3.97,7,12,4,2,1,2,0,8,9,1,8.19,1,3,0,0,0
52.19,6.26,4,10,3,0,1,3,0,13,3,1,27.91,1,5,1,0,0
81.15,2.71,10,11,1,5,1,3,0,19,3,1,11.39,1,3,0,0,0
68.77,6.47,4,10,2,4,1,1,0,14,15,2,22.83,1,1,1,0,0
63.85,2.43,9,10,3,1,1,1,0,3,13,2,1.0,1,4,1,0,0
56.85,4.87,6,12,1,0,1,2,0,7,3,3,34.92,1,6,1,1,0
90.01,4.9,6,12,1,2,1,4,1,1,18,1,11.37,1,6,1,0,0
0.0,,9,14,0,3,0,2,0,35,37,2,1.0,1,6,0,0,1
50.6,3.91,10,14,1,1,1,2,0,1,6,1,25.7,1,6,1,1,0
89.99,9.32,1,14,3,3,1,2,0,9,5,3,8.72,1,6,1,0,0
46.61,4.35,9,13,4,2,1,4,0,13,12,3,8.36,1,3,0,0,0
69.24,7.15,4,13,4,0,1,2,0,1,4,3,12.53,0,3,1,1,0
58.66,4.09,8,13,2,4,1,4,1,13,4,3,21.29,1,4,1,0,0
58.93,6.26,6,12,3,0,1,3,0,14,10,2,22.07,1,1,0,0,0
51.45,5.75,7,12,2,1,1,1,0,6,27,2,1.0,1,6,0,0,0
100.0,6.0,6,11,3,4,1,1,0,1,1,3,19.73,1,1,1,0,0
69.63,6.71,5,10,1,2,1,2,0,13,1,2,21.69,1,5,1,0,0
94.51,7.61,3,12,2,1,1,4,0,14,3,1,1.18,1,3,1,0,0
45.95,4.22,9,14,1,0,1,4,0,10,13,1,12.57,1,5,0,1,0
73.7,7.23,5,13,1,0,1,4,0,11,13,1,5.84,1,3,1,1,0
56.4,6.03,3,10,4,1,1,2,0,16,17,1,26.67,1,6,1,0,0
79.58,6.72,6,14,4,0,1,1,0,14,1,2,1.0,1,3,1,1,0
74.8,4.34,5,10,4,3,1,4,0,4,4,3,23.28,1,3,1,0,0
50.79,7.79,4,12,4,1,1,1,0,19,1,2,12.29,1,4,1,0,0
69.22,7.41,4,12,1,4,1,2,0,22,1,3,19.16,1,5,1,0,0
29.87,,10,13,0,3,0,1,1,21,13,2,24.33,1,2,0,1,1
71.88,5.76,5,10,4,0,1,2,0,6,16,3,6.83,1,5,1,0,0
81.29,8.48,4,14,4,0,1,1,0,23,6,1,7.57,1,6,1,0,0
57.67,5.74,5,11,2,1,1,1,1,8,6,1,13.39,1,1,1,1,0
71.32,6.28,4,13,4,1,1,3,0,1,5,1,12.32,1,5,1,0,0
73.14,4.75,9,14,3,0,1,2,0,5,16,1,39.8,1,5,1,0,0
44.43,2.18,10,13,3,1,1,2,0,1,11,2,33.46,1,5,0,0,0
1.83,5.85,4,11,1,8,0,1,0,16,21,1,6.87,1,4,1,0,1
80.25,5.13,6,14,4,0,1,1,1,23,20,2,3.79,1,1,1,0,0
73.6,8.18,4,14,4,4,1,3,0,7,4,2,10.28,1,3,1,0,0
96.48,7.86,4,10,2,2,1,2,0,13,6,2,32.58,1,1,1,0,0
50.42,6.36,7,14,3,4,1,3,0,4,4,3,11.76,1,4,1,1,0
58.67,3.59,8,14,1,1,1,2,0,18,12,1,1.0,1,2,1,0,0
40.03,3.68,9,13,4,0,1,3,1,1,12,3,20.8,1,4,0,1,0
58.49,5.95,6,14,3,3,1,1,0,13,1,3,17.21,1,3,1,0,0
88.05,4.64,8,13,4,2,1,3,0,9,8,3,16.39,1,4,0,0,0
78.53,7.05,3,13,3,0,1,2,0,1,8,2,1.0,1,4,1,0,0
100.0,4.79,8,14,1,0,1,3,0,14,4,1,25.03,1,2,1,0,0
74.06,5.28,7,13,3,5,1,1,0,4,10,3,25.53,1,6,1,0,0
57.0,3.48,10,14,4,0,1,4,0,3,1,2,13.35,1,6,1,1,0
75.11,7.26,5,14,1,3,1,2,0,1,3,3,1.0,1,3,1,0,0
70.08,6.88,4,10,4,0,1,1,0,1,13,3,4.34,1,1,1,1,0
65.08,6.09,6,11,3,3,1,3,0,1,8,3,1.02,1,6,1,0,0
70.71,4.73,6,12,2,3,1,2,0,1,1,2,5.02,1,2,1,0,0
81.86,6.25,6,12,3,3,1,3,0,6,1,1,1.0,1,1,1,0,0
92.14,7.3,4,11,1,0,1,1,0,1,2,1,12.38,1,1,1,0,0
59.28,2.96,9,13,3,3,1,2,0,11,1,2,22.37,1,6,1,1,0
66.34,7.54,3,10,3,0,1,3,0,7,8,1,3.14,1,2,1,0,0
63.01,4.96,7,12,2,0,1,4,0,17,25,2,16.02,1,2,0,0,0
91.81,7.94,4,10,2,3,1,4,0,11,1,1,1.74,1,6,1,0,0
85.72,6.4,6,12,2,1,1,3,0,19,15,1,24.27,1,3,1,0,0
45.85,7.3,3,13,2,1,1,4,0,14,1,3,24.69,0,5,1,1,0
75.37,7.63,2,10,3,3,1,4,0,1,17,2,4.38,1,1,0,0,0
55.41,7.04,3,10,2,2,1,4,0,11,1,3,1.0,1,4,0,1,0
73.09,4.75,8,13,3,3,1,4,0,6,5,2,23.2,1,3,0,0,0
64.25,4.53,8,13,4,0,1,4,0,6,5,3,17.79,0,1,0,1,0
66.9,4.27,8,14,2,3,1,2,0,25,16,3,2.49,0,5,0,0,0
90.44,6.92,4,13,4,0,1,4,0,4,1,1,1.0,1,3,1,0,0
69.34,3.33,8,10,4,0,1,2,0,10,3,1,15.91,1,2,1,1,0
88.73,7.1,4,11,4,0,1,4,0,9,15,2,9.19,1,4,1,0,0
50.96,6.73,4,12,4,4,1,4,0,8,14,3,8.97,1,2,1,1,0
90.19,5.47,5,11,2,3,1,3,1,8,17,2,26.75,1,2,1,0,0
67.1,5.3,6,13,2,0,1,1,1,12,16,1,33.43,1,2,1,0,0
62.95,4.59,7,13,4,0,1,3,1,11,15,2,14.54,1,3,1,0,0
53.1,6.1,5,13,1,0,1,2,0,7,7,2,27.94,1,3,1,0,0
73.55,5.18,6,13,4,2,1,3,0,24,3,2,9.84,1,6,1,0,0
50.33,2.54,10,12,4,4,1,3,0,24,1,1,6.96,1,3,0,0,0
70.88,4.57,8,12,1,2,1,3,0,1,19,1,21.13,1,2,1,0,0
86.33,5.29,7,13,1,2,1,3,0,9,1,1,4.13,1,1,1,0,0
83.05,4.66,6,11,3,6,1,3,0,16,13,2,19.67,1,1,1,0,0
79.97,4.34,6,11,4,1,1,1,0,20,24,3,1.0,1,1,1,0,0
82.89,5.52,8,14,2,0,1,4,0,13,5,1,15.74,1,4,1,0,0
81.83,2.15,10,14,4,2,1,1,0,4,9,2,8.07,1,1,0,1,0
13.56,2.46,9,13,0,2,0,3,0,40,32,2,8.03,0,3,1,0,1
71.38,5.22,6,11,4,0,1,3,0,1,20,3,2.22,1,5,1,0,0
96.98,7.16,3,12,3,2,1,4,1,15,1,1,14.57,1,2,1,0,0
58.83,4.88,5,10,3,5,1,2,0,2,8,1,1.0,1,6,1,1,0
100.0,7.75,4,14,4,0,1,4,0,8,8,2,20.64,1,4,1,0,0
0.0,,9,11,0,3,0,4,1,40,26,1,9.85,1,4,1,0,1
77.79,4.7,8,14,2,2,1,3,0,17,7,2,13.24,0,1,1,1,0
86.04,5.15,7,14,3,0,1,4,0,17,6,1,6.5,1,5,1,0,0
55.27,5.22,8,13,2,2,1,1,0,12,11,1,13.43,1,5,0,0,0
56.26,4.66,8,14,4,2,1,3,0,1,1,1,4.97,1,6,1,1,0
68.43,4.88,9,14,3,3,1,4,0,14,10,1,23.27,1,6,1,0,0
51.05,5.08,5,12,4,0,1,3,0,1,15,2,1.0,1,2,0,0,0
68.26,5.75,6,11,4,4,1,1,0,1,2,3,9.1,1,4,1,1,0
96.09,6.93,5,12,1,0,1,2,0,24,17,1,16.61,1,4,1,0,0
79.73,6.99,6,14,4,3,1,2,0,9,19,1,22.86,1,6,1,1,0
77.0,7.5,3,11,3,0,1,1,0,1,2,1,9.77,1,2,1,1,0
56.33,4.37,9,14,4,2,1,1,0,27,19,3,5.2,0,2,1,1,0
89.22,7.0,5,10,1,7,1,4,0,15,12,3,1.72,1,1,1,0,0
0.0,1.46,10,14,2,1,0,4,0,38,14,2,2.78,1,6,1,1,1
43.68,4.03,9,13,3,3,1,4,1,15,1,2,4.34,1,1,0,0,0
66.03,1.92,10,12,2,2,1,3,1,13,1,1,16.92,1,1,1,0,0
100.0,5.41,5,13,4,2,1,3,0,11,12,2,28.67,1,1,1,1,0
40.14,6.92,3,11,1,5,1,3,0,14,23,1,5.71,1,5,1,0,0
79.52,4.75,8,13,3,0,1,4,0,10,1,3,20.22,0,2,1,0,0
93.08,6.25,4,11,3,4,1,2,0,13,12,3,12.09,1,4,1,0,0
72.87,5.87,7,13,4,3,1,2,0,7,11,2,1.0,1,5,1,0,0
63.52,5.82,6,14,2,3,1,2,0,16,5,2,5.93,1,4,1,0,0
67.0,7.86,4,12,2,1,1,1,1,23,18,3,24.31,1,2,1,0,0
57.77,9.01,2,11,2,0,1,1,0,1,1,2,10.73,1,6,1,0,0
58.35,4.54,6,10,1,2,1,2,0,16,2,1,1.0,0,6,1,0,0
59.44,6.77,3,11,4,0,1,3,0,1,1,3,1.0,1,6,1,0,0
67.96,8.05,1,10,3,0,1,2,0,4,21,1,17.57,0,2,0,0,0
91.24,6.48,4,11,1,1,1,1,0,4,1,2,7.64,1,3,1,0,0
68.63,5.66,7,14,1,2,1,1,1,2,1,3,1.0,1,5,1,0,0
73.92,4.11,8,12,1,0,1,3,0,1,1,2,6.35,1,4,0,1,0
100.0,7.16,4,12,2,2,1,3,0,1,25,3,16.76,1,3,1,0,0
100.0,5.37,6,13,4,2,1,2,0,1,1,1,1.0,1,5,1,0,0
52.34,4.06,6,11,2,0,1,2,0,26,7,1,20.99,1,6,0,1,0
59.61,6.89,6,14,2,1,1,2,0,28,21,2,22.31,1,5,1,0,0
84.42,3.32,10,14,3,2,1,4,0,1,1,3,18.67,1,2,0,0,0
47.75,3.95,9,12,3,3,1,3,0,5,1,3,4.67,1,2,0,0,0
75.49,6.43,5,13,1,0,1,2,0,1,7,2,10.11,1,4,1,0,0
72.7,8.21,2,10,3,0,1,4,1,1,1,2,11.03,1,3,1,0,0
87.16,6.37,3,10,1,0,1,2,0,45,1,2,6.61,1,3,1,1,0
49.2,3.09,8,13,4,3,1,3,0,1,5,3,12.55,0,6,0,0,0
68.34,5.13,5,10,3,0,1,2,1,5,3,3,8.42,1,4,1,1,0
47.11,7.31,3,14,3,0,1,1,0,1,1,2,23.63,1,5,0,0,0
96.03,10.0,0,11,1,5,1,3,0,1,1,2,11.68,1,3,1,0,0
83.86,5.42,5,12,3,0,1,3,0,3,9,2,1.0,1,4,1,0,0
72.32,4.09,8,14,1,0,1,3,0,1,5,1,20.53,1,4,1,1,0
63.71,6.02,6,12,4,4,1,3,0,9,13,3,7.4,1,5,0,0,0
55.56,6.15,6,14,1,4,1,2,1,1,2,1,21.6,1,2,1,1,0
45.09,7.85,2,12,2,1,1,2,0,20,1,3,19.03,0,6,1,0,0
60.01,5.5,7,14,4,0,1,1,0,21,1,3,1.0,0,1,1,0,0
63.42,4.85,8,14,3,4,1,2,1,28,27,3,14.32,1,2,1,1,0
32.48,5.31,5,12,2,1,0,1,0,6,7,3,11.23,1,2,1,0,1
79.12,6.42,5,11,3,5,1,2,0,18,1,1,23.64,0,3,1,0,0
88.24,6.8,4,11,1,5,1,1,0,10,8,2,1.0,1,3,0,0,0
60.27,5.49,4,11,4,0,1,4,0,23,3,3,6.45,1,4,1,0,0
28.96,,10,13,0,4,1,3,1,50,5,2,17.88,1,1,0,1,1
94.44,5.55,4,10,4,1,1,4,0,19,14,2,19.69,1,1,1,0,0
60.09,6.48,5,11,3,0,1,1,0,9,9,3,19.15,1,4,0,0,0
56.49,7.71,2,10,3,4,1,2,0,17,12,1,25.47,1,6,0,0,0
83.66,6.01,5,12,2,3,1,4,1,12,6,1,8.91,1,1,1,1,0
68.07,7.44,3,12,2,2,1,2,1,9,1,1,32.49,1,6,1,0,0
43.62,7.01,3,10,1,2,1,1,0,4,6,2,15.1,1,3,0,0,0
55.09,4.45,6,11,2,0,1,1,0,1,8,2,17.01,1,5,1,0,0
55.27,3.14,9,11,4,0,1,1,1,26,15,2,1.0,1,4,1,0,0
60.26,7.19,4,13,1,0,1,2,0,17,2,1,19.98,1,5,1,0,0
61.67,3.59,9,12,4,0,1,1,1,10,5,1,21.68,1,1,1,0,0
67.98,5.71,5,11,3,0,1,4,1,20,8,2,9.3,0,6,1,0,0
79.59,8.8,1,11,1,3,1,1,0,29,11,1,4.89,0,4,1,0,0
73.76,5.12,5,12,4,1,1,4,0,12,1,2,28.06,1,4,1,1,0
0.0,2.44,9,12,1,7,0,3,0,61,27,2,19.32,1,6,1,0,1
78.82,5.34,6,12,1,1,1,1,0,18,22,3,15.43,1,3,0,1,0
98.65,6.04,5,12,2,0,1,4,0,2,1,2,13.38,1,3,1,0,0
31.71,2.58,10,11,2,7,1,1,0,10,12,1,1.0,1,5,0,0,0
89.87,10.0,1,14,1,1,1,2,0,16,1,3,3.23,1,5,1,0,0
0.0,,9,14,0,4,0,3,0,41,21,1,9.02,1,6,1,0,1
22.5,,6,12,0,2,0,3,0,35,21,3,1.0,0,4,0,0,1
85.31,8.47,1,11,4,0,1,4,0,1,7,1,22.61,0,1,1,0,0
65.5,5.24,8,13,4,3,1,2,0,27,3,1,7.64,1,6,1,0,0
57.38,7.51,3,11,2,0,1,2,1,5,5,3,12.23,0,1,1,0,0
81.37,6.39,5,11,4,1,1,4,0,11,16,2,17.92,1,6,1,0,0
73.49,5.52,5,12,3,0,1,4,0,6,10,2,6.72,0,6,1,0,0
88.3,5.35,7,11,3,0,1,1,0,1,9,1,15.1,1,4,0,0,0
24.14,6.55,5,10,1,1,0,3,0,45,24,3,18.87,1,6,1,0,1
91.12,5.92,4,10,3,0,1,1,0,1,11,3,23.68,1,3,1,0,0
68.37,6.91,6,14,4,1,1,4,0,1,2,3,17.48,1,1,1,0,0
51.91,9.35,0,14,1,1,1,1,0,2,5,1,22.85,1,6,1,0,0
72.58,6.25,6,12,1,3,1,4,0,5,4,2,25.75,1,6,1,0,0
73.4,4.68,7,11,1,0,1,2,0,21,1,1,15.14,1,4,0,0,0
74.62,6.56,6,12,3,3,1,3,0,17,1,2,1.0,1,4,1,0,0
48.82,6.74,3,11,3,2,0,3,0,7,1,3,11.18,1,6,1,0,1
82.87,5.98,7,14,3,1,1,2,0,17,8,2,29.75,1,3,0,0,0
47.81,6.72,4,13,2,0,1,3,1,11,6,3,1.0,1,4,1,0,0
82.35,4.59,5,10,3,4,1,2,0,12,17,3,35.67,1,2,1,0,0
74.33,6.52,6,14,4,3,1,1,0,1,2,1,6.09,1,2,1,0,0
100.0,8.16,3,14,3,0,1,4,0,1,1,1,9.96,1,2,1,0,0
49.77,4.21,6,12,1,1,0,4,1,9,1,1,13.61,0,3,0,0,1
71.93,5.87,4,11,2,3,1,4,1,1,19,3,5.72,1,6,1,0,0
77.3,2.9,10,13,4,0,1,2,1,7,8,2,18.88,1,4,0,0,0
73.35,7.55,3,12,3,0,1,4,0,1,1,2,10.82,0,4,1,0,0
64.23,6.2,6,12,2,0,1,2,0,1,1,3,22.57,1,6,1,1,0
64.5,4.18,7,10,3,3,1,2,1,17,20,3,6.16,1,5,0,0,0
100.0,5.88,7,13,1,4,1,4,0,29,6,2,10.53,1,3,0,0,0
52.15,5.77,6,12,1,0,1,2,1,18,6,1,1.0,1,6,1,0,0
65.54,7.65,4,14,1,0,1,4,1,19,4,3,1.45,0,6,1,0,0
60.99,4.34,6,12,3,4,1,4,1,9,12,1,31.67,1,6,1,0,0
67.41,6.91,4,14,3,4,1,1,0,22,1,3,20.63,0,1,0,0,0
71.77,4.76,7,10,2,0,1,4,0,1,1,3,13.22,0,2,1,1,0
63.72,4.43,9,13,4,4,1,4,1,1,1,1,5.39,0,4,1,0,0
62.28,6.18,3,10,4,0,1,3,1,5,8,2,22.22,1,3,1,0,0
100.0,5.82,6,10,3,0,1,1,0,1,1,3,14.24,1,1,1,0,0
30.8,1.11,10,13,3,5,1,3,0,1,18,1,15.55,1,1,0,1,0
0.0,2.82,10,12,2,4,0,4,1,34,19,3,16.75,1,3,1,0,1
70.61,3.24,9,14,1,1,1,3,0,21,9,2,41.43,1,5,0,0,0
90.87,6.86,5,14,2,2,1,4,0,33,17,3,11.63,1,2,1,0,0
53.93,5.6,5,12,2,2,1,2,0,10,15,2,20.52,1,3,1,0,0
46.35,4.07,8,14,1,0,1,3,0,5,1,3,3.0,0,6,0,0,0
100.0,5.75,5,11,3,4,1,2,0,1,7,2,25.11,1,3,1,0,0
37.96,2.71,10,14,3,9,0,3,0,13,4,2,4.4,1,1,1,0,1
34.95,6.06,4,10,2,5,0,3,0,20,1,3,29.28,1,1,1,0,1
54.96,5.81,7,13,1,2,1,2,1,1,1,3,8.07,1,5,1,0,0
51.36,7.2,4,10,3,3,1,2,0,14,21,2,17.72,0,2,1,0,0
57.96,4.03,7,12,1,0,1,2,0,19,9,3,9.51,1,6,0,1,0
72.71,5.96,4,10,4,3,1,2,0,6,8,3,24.83,1,3,0,0,0
73.17,6.57,5,11,3,0,1,3,0,1,3,2,25.89,1,6,1,0,0
82.14,5.55,6,14,3,3,1,4,0,13,16,1,10.9,0,4,1,0,0
77.24,5.94,5,13,2,3,1,2,0,2,19,3,1.0,1,1,1,0,0
97.7,6.16,6,14,3,2,1,3,0,20,6,3,34.89,0,4,1,0,0
41.55,5.27,5,11,4,1,1,1,0,17,1,2,7.72,1,1,0,0,0
53.84,2.01,9,11,1,3,1,3,1,1,14,2,8.73,1,6,1,1,0
62.44,6.56,4,12,2,0,1,1,0,12,1,1,16.61,1,2,1,0,0
58.13,5.34,7,13,1,1,1,2,0,5,8,2,1.0,1,6,1,0,0
89.46,6.64,3,10,4,3,1,3,0,27,28,3,1.0,1,1,1,0,0
94.54,8.36,4,14,1,1,1,2,0,17,2,3,7.42,1,5,1,0,0
24.13,0.73,10,14,0,2,0,1,0,16,42,3,2.9,1,4,1,1,1
81.39,4.59,8,14,3,1,1,4,1,3,1,3,1.0,1,4,1,0,0
50.72,4.82,8,13,2,1,1,3,0,31,1,1,7.79,1,4,0,0,0
69.32,2.65,8,10,3,4,1,3,0,19,3,1,11.05,0,2,0,1,0
93.95,8.18,3,11,3,1,1,4,0,1,7,2,9.75,0,2,0,0,0
76.43,5.99,6,11,4,0,1,2,0,4,3,1,24.29,1,6,1,0,0
48.92,3.1,10,13,3,0,1,4,1,12,12,2,5.97,1,5,0,1,0
72.03,4.93,5,10,4,6,1,2,0,1,1,2,1.0,1,3,1,1,0
67.31,6.63,4,11,1,2,1,2,1,27,6,2,5.33,1,4,1,0,0
0.0,3.3,8,13,1,3,0,4,0,31,24,2,29.45,1,2,1,0,1
100.0,4.73,5,10,1,2,1,1,0,12,2,1,29.83,1,1,1,0,0
66.29,6.98,4,10,3,0,1,3,1,1,11,3,13.76,1,2,1,0,0
78.77,8.02,2,11,2,1,1,4,0,9,1,1,1.0,1,5,1,0,0
41.26,5.83,6,10,2,1,1,2,0,22,10,2,6.71,1,3,1,1,0
53.86,4.4,9,13,3,1,1,2,1,5,1,2,18.1,1,1,1,0,0
79.4,8.09,1,10,3,2,1,2,0,17,16,3,12.12,0,1,1,0,0
37.29,3.01,9,12,2,6,1,3,0,17,19,3,1.0,1,6,0,1,0
7.69,6.47,6,12,2,2,0,4,0,41,24,2,3.32,0,3,1,0,1
58.8,6.16,4,10,3,3,1,4,1,1,1,3,15.63,1,4,1,1,0
26.18,,9,11,0,8,1,4,0,39,1,1,6.16,1,6,0,1,1
63.71,8.73,1,12,4,0,1,3,0,10,1,3,1.0,1,4,1,0,0
29.71,1.36,10,14,1,5,1,2,1,26,1,1,18.67,1,6,1,0,0
61.58,3.47,8,10,1,0,1,1,1,23,11,3,20.18,1,1,1,1,0
85.95,7.41,4,10,3,0,1,1,0,11,1,1,10.98,1,4,1,0,0
91.7,3.92,9,13,1,3,1,2,1,3,1,1,14.55,1,1,1,0,0
68.07,4.23,10,14,4,2,1,2,1,4,9,2,4.69,1,2,1,0,0
66.54,6.43,3,11,1,2,1,3,0,3,2,1,1.0,1,1,1,0,0
59.89,4.08,7,12,2,2,1,2,0,6,18,2,26.95,1,2,1,1,0
60.31,5.74,7,12,3,0,1,2,0,13,1,3,4.68,1,4,1,0,0
100.0,7.24,4,13,1,0,1,1,0,18,14,3,15.95,1,1,1,0,0
76.09,6.36,6,12,1,5,1,3,0,1,13,3,7.82,1,6,0,0,0
55.54,2.96,10,13,3,0,1,4,0,6,17,2,12.89,1,4,1,1,0
73.36,5.67,6,13,3,0,1,4,0,10,13,2,32.44,1,1,1,0,0
10.04,3.92,7,13,1,3,0,3,0,20,28,2,16.83,0,4,1,0,1
33.25,1.3,10,11,2,5,0,2,0,6,18,1,3.6,1,6,1,0,1
100.0,7.49,4,14,3,3,1,2,0,11,1,1,18.42,1,2,1,0,0
44.55,5.24,5,12,1,3,1,1,0,5,5,2,1.0,1,6,0,0,0
